repeat,seed,layer,layer_index,relative_layer_depth,probe,probe_type,probe_complexity,task_type,input_dim,hidden_layers_total,class_count,train_n,validation_n,test_n,parameters,resolved_hidden_dims,epochs_completed,best_validation_score,geometry_silhouette,geometry_pca_2d_variance,baseline_test_macro_f1,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,train_mcc,train_cohen_kappa,train_log_loss,train_log_loss_score,train_roc_auc_ovr_macro,train_average_precision_macro,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall,validation_mcc,validation_cohen_kappa,validation_log_loss,validation_log_loss_score,validation_roc_auc_ovr_macro,validation_average_precision_macro,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,test_mcc,test_cohen_kappa,test_log_loss,test_log_loss_score,test_roc_auc_ovr_macro,test_average_precision_macro,macro_f1_component,balanced_accuracy_component,mcc_component,log_loss_score_component,control_macro_f1,selectivity,selectivity_component,stability_component,geometry_component,complexity_penalty,probe_score_raw,probe_score,generalization_gap,overfit_penalty,run,run_path,master_version,master_config_hash,chance_macro_f1_reference,normalized_macro_f1
1,3129717427,layer_6,6,0.5,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],30.0,0.5750351796236889,-0.106843426823616,0.9976560473442078,0.0383426097711812,0.994375,0.9943163447630392,0.9945698336557914,0.994395893113274,0.9949311058756336,0.9943163447630392,0.9934519798237648,0.9934311274238112,0.0411551642134421,0.959680210369605,0.9999579230039968,0.9995899580372736,0.565,0.5673108250078693,0.5750351796236889,0.571556728778468,0.5953155640655641,0.5673108250078693,0.4929977692958918,0.4914957040154304,1.6072963294416729,0.2004287755638358,0.8559846505712027,0.6303036321352634,0.555,0.5546682131776681,0.5575167085181262,0.5556430660812094,0.5654915391716634,0.5546682131776681,0.480482762085789,0.4798211519915837,1.553405109935906,0.2115264752303436,0.8697013017120493,0.6291355258151167,0.5575167085181262,0.5546682131776681,0.7402413810428945,0.2115264752303436,,,0.0,0.9656833190467968,0.446578286588192,0.02,0.4736655100197395,0.4536655100197395,0.4370531251376652,0.4370531251376652,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3280948894,layer_6,6,0.5,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",18.0,0.6078927376965009,-0.106843426823616,0.9976560473442078,0.0383426097711812,0.926875,0.9274473335747888,0.9269637428662744,0.9268384407408358,0.926611318465274,0.9274473335747888,0.9146481151694512,0.914625998481328,0.2729116338895016,0.7611600454099159,0.995202378694586,0.9767449708383068,0.6,0.6032546749911283,0.6078927376965009,0.604717223345714,0.6168247898836189,0.6032546749911283,0.5334567787451993,0.5327239274553897,1.3783435707218326,0.2519956204667746,0.8637059590377396,0.6336558991772318,0.575,0.5741490001779213,0.5740838965370157,0.5741920101373882,0.5774066927946239,0.5741490001779213,0.5041381077929827,0.5035336720985923,1.3171344679632222,0.2679018845406998,0.8730498243989223,0.6320819217345096,0.5740838965370157,0.5741490001779213,0.7520690538964914,0.2679018845406998,,,0.0,0.9733698615787584,0.446578286588192,0.02,0.4889097711867712,0.4689097711867712,0.3528798463292585,0.3528798463292585,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3349347864,layer_6,6,0.5,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",32.0,0.5971059076104038,-0.106843426823616,0.9976560473442078,0.0383426097711812,0.994375,0.994243981499456,0.9945722366831662,0.994398487897344,0.994997406682394,0.994243981499456,0.9934500260020628,0.9934309835870389,0.0144299485329204,0.9856736642002248,0.9999678423596357,0.9996449938105264,0.59,0.5924273739852558,0.5971059076104038,0.5936000283234142,0.6111159992872387,0.5924273739852558,0.5218370112013493,0.5207060817722184,2.5673797104691003,0.0767363536853256,0.8580123050528841,0.6239690864723942,0.56,0.5605746990619072,0.5614085906305077,0.5600248018770566,0.5645417966846539,0.5605746990619072,0.4864949934287973,0.4860113311138367,2.4449185613631768,0.086733198047537,0.8690740293470293,0.6256552812869928,0.5614085906305077,0.5605746990619072,0.7432474967143987,0.086733198047537,,,0.0,0.990545383116146,0.446578286588192,0.02,0.4659822494698507,0.4459822494698507,0.4331636460526584,0.4331636460526584,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,329183181,layer_7,7,0.5833333333333334,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.1060436218976974,0.996558666229248,0.0383426097711812,0.994375,0.994243981499456,0.9945722366831662,0.994398487897344,0.994997406682394,0.994243981499456,0.9934500260020628,0.9934309835870389,0.0374759285959143,0.9632176034419192,0.9999678423596354,0.9996449938105264,0.515,0.5190606636111562,0.5232943233326497,0.5191806850896793,0.5309329885800474,0.5190606636111562,0.4341155652316481,0.4334939407212731,2.733467722513552,0.0649935189503708,0.8257124425384553,0.5592543263905296,0.52,0.5180010530399852,0.522812517615256,0.5229886892671076,0.534736122488903,0.5180010530399852,0.4402598849858127,0.4388918113273715,2.6358964933740365,0.0716547026393939,0.8337187341587432,0.574592639667039,0.522812517615256,0.5180010530399852,0.7201299424929064,0.0716547026393939,,,0.0,0.9873585140666542,0.4469781890511513,0.0152743030116885,0.4446730098569101,0.4293987068452216,0.4717597190679101,0.4717597190679101,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3129718424,layer_7,7,0.5833333333333334,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],17.0,0.5771796484072519,-0.1060436218976974,0.996558666229248,0.0383426097711812,0.85875,0.8593895656871854,0.8593799478294603,0.8584252662472477,0.8601933905888313,0.8593895656871854,0.8351911751944264,0.8350456019535418,0.5009516609731414,0.6059537227225222,0.9850907581946332,0.9351091033587916,0.57,0.5748933378243724,0.5771796484072519,0.572409128613496,0.5868307911515135,0.5748933378243724,0.4984505514365685,0.4977075606693338,1.2083268039163413,0.2986966395972252,0.8619406962413766,0.6261144775892309,0.57,0.5684460144971826,0.5665082121554404,0.5661038915948344,0.5693025809473178,0.5684460144971826,0.4981582135323514,0.4974580728101443,1.1368869319062376,0.3208161915321983,0.8817304725917902,0.646997423035031,0.5665082121554404,0.5684460144971826,0.7490791067661757,0.3208161915321983,,,0.0,0.9795210382988484,0.4469781890511513,0.02,0.4916384536640261,0.471638453664026,0.2928717356740198,0.2928717356740198,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3280949891,layer_7,7,0.5833333333333334,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",27.0,0.5734193754303772,-0.1060436218976974,0.996558666229248,0.0383426097711812,0.994375,0.9943163447630392,0.9945698336557914,0.994395893113274,0.9949311058756336,0.9943163447630392,0.9934519798237648,0.9934311274238112,0.0180359988972208,0.9821256762806362,0.9999633086515156,0.9996190805759756,0.57,0.573766192300675,0.5734193754303772,0.5703555163158751,0.585167383045172,0.573766192300675,0.4993428999507334,0.4979274913888727,2.225087967510077,0.1080579126312073,0.8543103969033934,0.6143631300639,0.59,0.5884481151444445,0.5874535650952428,0.5879519916969739,0.5895161483396778,0.5884481151444445,0.521456317108524,0.5210140483074857,2.013054980290389,0.1335799665240891,0.8721523308647505,0.6366921181587504,0.5874535650952428,0.5884481151444445,0.760728158554262,0.1335799665240891,,,0.0,0.985712539711863,0.4469781890511513,0.02,0.4835179924047695,0.4635179924047695,0.4071162685605486,0.4071162685605486,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3349348861,layer_7,7,0.5833333333333334,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",20.0,0.5873916559630846,-0.1060436218976974,0.996558666229248,0.0383426097711812,0.96125,0.959979349417088,0.9612098385439986,0.9611954894752244,0.9636613406926592,0.959979349417088,0.9549318100903506,0.9547311431481568,0.1505183472236512,0.8602619464442913,0.9988358199997294,0.993881441994854,0.58,0.5818177956416873,0.5873916559630846,0.5838094239094239,0.5975063074014437,0.5818177956416873,0.5095150348060236,0.5088580950710402,1.698528965143089,0.1829524556397728,0.8545313725550361,0.6032795812122501,0.575,0.572689412511437,0.5738817275454109,0.5738931550554365,0.5831551346776911,0.572689412511437,0.5042363241798096,0.5031128518399439,1.5665507308401236,0.208764025216939,0.871777899273174,0.6228320097373535,0.5738817275454109,0.572689412511437,0.7521181620899048,0.208764025216939,,,0.0,0.9990558243770196,0.4469781890511513,0.02,0.4853224624885074,0.4653224624885074,0.3873281109985876,0.3873281109985876,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,329184178,layer_8,8,0.6666666666666666,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.1051270738244056,0.9952165484428406,0.0383426097711812,0.994375,0.994243981499456,0.9945722366831662,0.994398487897344,0.994997406682394,0.994243981499456,0.9934500260020628,0.9934309835870389,0.0367309358244482,0.9639354609599614,0.9999678423596357,0.9996449938105264,0.495,0.4963770322452587,0.499659531700348,0.4974280859352288,0.507443150475018,0.4963770322452587,0.410266350302235,0.4097019286966685,2.6185614448291483,0.0729076691289581,0.8312465968296916,0.5631645051460125,0.505,0.5029250607671075,0.5117729449639388,0.5124035127010671,0.52655276670055,0.5029250607671075,0.4223989802694856,0.4214586255259467,2.753066080486027,0.0637321534201791,0.8212247443031544,0.5493716997052294,0.5117729449639388,0.5029250607671075,0.7111994901347428,0.0637321534201791,,,0.0,0.9777569755934452,0.4474364630877971,0.0152743030116885,0.4365826549320145,0.421308351920326,0.4827992917192274,0.4827992917192274,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3129719421,layer_8,8,0.6666666666666666,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],33.0,0.5814170972481746,-0.1051270738244056,0.9952165484428406,0.0383426097711812,0.994375,0.9943163447630392,0.9945698336557914,0.994395893113274,0.9949311058756336,0.9943163447630392,0.9934519798237648,0.9934311274238112,0.0297982389359151,0.9706413514255406,0.9999678423596357,0.9996449938105264,0.58,0.5828706961711887,0.5814170972481746,0.5780990185219678,0.5877184280549471,0.5828706961711887,0.5107094611001747,0.509259800198633,1.563240052233755,0.2094563211613593,0.8694071629702653,0.63522338564487,0.57,0.5694465383008208,0.5743934154718976,0.5740860462637246,0.5832501941947219,0.5694465383008208,0.4983631340690467,0.4976195344218244,1.6433240067965498,0.1933363217703214,0.8634179329184766,0.6284530663112615,0.5743934154718976,0.5694465383008208,0.7491815670345233,0.1933363217703214,,,0.0,0.974938854791874,0.4474364630877971,0.02,0.4805919104788854,0.4605919104788854,0.4201764181838938,0.4201764181838938,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3280950888,layer_8,8,0.6666666666666666,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",16.0,0.5895621179317888,-0.1051270738244056,0.9952165484428406,0.0383426097711812,0.8075,0.8085486210057129,0.8076936022902416,0.8069004617978969,0.8083177184163157,0.8085486210057129,0.7755202907550005,0.7752546627360556,0.5744041113904143,0.5630402781522156,0.9728032539912166,0.8906988068795538,0.59,0.5919606643128811,0.5895621179317888,0.5861965368816954,0.59994499706824,0.5919606643128811,0.5229612300242116,0.5206920738835632,1.1827044211118072,0.3064488501829377,0.8762907518524372,0.6435349715564451,0.575,0.5764006314618105,0.577359489801886,0.5756217856217856,0.5804495991945167,0.5764006314618105,0.5040754601297254,0.5037220843672456,1.2142728162760743,0.2969258554557441,0.866985359665546,0.6215333776744122,0.577359489801886,0.5764006314618105,0.7520377300648626,0.2969258554557441,,,0.0,0.9887476865883384,0.4474364630877971,0.02,0.4945448040382705,0.4745448040382705,0.2303341124883555,0.2303341124883555,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3349349858,layer_8,8,0.6666666666666666,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",19.0,0.5917752379824002,-0.1051270738244056,0.9952165484428406,0.0383426097711812,0.92625,0.9271177050412944,0.92756641122856,0.927080171925458,0.9315782423210583,0.9271177050412944,0.9145365282362928,0.9138991333820082,0.2398168724331048,0.786771927503668,0.9958286746356672,0.9795721284230716,0.59,0.5905819629649678,0.5917752379824002,0.5908060648545824,0.6163284813266545,0.5905819629649678,0.5234062691269088,0.521000058414627,1.483524152634949,0.2268368703557862,0.8704655029109054,0.6276046269936211,0.59,0.5911117268180673,0.5957832788477949,0.5946762820512821,0.6109029380475073,0.5911117268180673,0.5225474137934276,0.5212797010917158,1.5260239745279762,0.2173983324977521,0.8675343461698267,0.625255700066433,0.5957832788477949,0.5911117268180673,0.7612737068967138,0.2173983324977521,,,0.0,0.9990811855599536,0.4474364630877971,0.02,0.4958234097293263,0.4758234097293263,0.3317831323807652,0.3317831323807652,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,329185175,layer_9,9,0.75,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.1032290756702423,0.9923956394195556,0.0383426097711812,0.994375,0.994243981499456,0.9945722366831662,0.994398487897344,0.994997406682394,0.994243981499456,0.9934500260020628,0.9934309835870389,0.0377394875173273,0.96296377230047,0.9999678423596357,0.9996449938105264,0.485,0.4877328473387586,0.4971366298848139,0.4945878196598535,0.5235874349739895,0.4877328473387586,0.400182126876064,0.3981887233420975,2.7453979270817177,0.0642227398916577,0.8305651622653467,0.5632518723178042,0.495,0.4953715587753407,0.5072120912943231,0.5056590334452905,0.5259237597035185,0.4953715587753407,0.4108917614789985,0.4099778011449936,2.8240349210049103,0.0593659219966321,0.8139549636055774,0.5321216454999064,0.5072120912943231,0.4953715587753407,0.7054458807394992,0.0593659219966321,,,0.0,0.9704143579177116,0.4483854621648788,0.0152743030116885,0.432322939850485,0.4170486368387965,0.4873601453888431,0.4873601453888431,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3129720418,layer_9,9,0.75,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],15.0,0.5717222878493248,-0.1032290756702423,0.9923956394195556,0.0383426097711812,0.73125,0.7324484961944285,0.731197757856833,0.7298557479332481,0.7319719029150248,0.7324484961944285,0.686428620417911,0.6861369711031602,0.7853663030165644,0.4559526543598165,0.9543300038707077,0.8196160081611185,0.57,0.5717847594387003,0.5717222878493248,0.568296441233443,0.585942985011308,0.5717847594387003,0.5001457795976684,0.4971201356606145,1.2147195055327522,0.2967932514846718,0.8622733143329945,0.6121037213955248,0.56,0.5611430961820283,0.5618423221518024,0.5591471719824329,0.5776505499331587,0.5611430961820283,0.4874278826601865,0.4857710512475895,1.200310902120857,0.301100584548156,0.8683461185962119,0.6349554896885018,0.5618423221518024,0.5611430961820283,0.7437139413300933,0.301100584548156,,,0.0,0.9668715049558728,0.4483854621648788,0.02,0.4854056182234157,0.4654056182234157,0.1693554357050306,0.1693554357050306,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3280951885,layer_9,9,0.75,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",15.0,0.5889346307482423,-0.1032290756702423,0.9923956394195556,0.0383426097711812,0.721875,0.7221239219580572,0.7227617692643239,0.7214436390701487,0.7256282581525599,0.7221239219580572,0.6754138386391201,0.6750524730925649,0.7947658780757788,0.4516869723674985,0.945590698112774,0.7944953706823977,0.58,0.5801222529978688,0.5889346307482423,0.5863269720968358,0.6067185375696014,0.5801222529978688,0.5106875601523856,0.5085420079569389,1.1957281200699712,0.3024836295789598,0.8635899537635406,0.6181595613047358,0.525,0.5211296140105929,0.5254291853968532,0.5261249426681232,0.5409348087060911,0.5211296140105929,0.4460897966597857,0.444346961455226,1.278048069932341,0.2785805398300363,0.8503305552556429,0.5895867680364029,0.5254291853968532,0.5211296140105929,0.7230448983298928,0.2785805398300363,,,0.0,0.9261558269346,0.4483854621648788,0.02,0.4608763829849936,0.4408763829849936,0.1973325838674706,0.1973325838674706,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3349350855,layer_9,9,0.75,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",17.0,0.5799880549735388,-0.1032290756702423,0.9923956394195556,0.0383426097711812,0.815625,0.8150919100602286,0.8168417296293292,0.8157288473311304,0.8204537957197738,0.8150919100602286,0.7848777841979643,0.7845581113414635,0.5479885234956292,0.5781114993315971,0.9742023828838688,0.8923893723747123,0.575,0.5751122509127434,0.5799880549735388,0.577898259541535,0.59457498644278,0.5751122509127434,0.5049084100265491,0.502953043681656,1.2619308819902495,0.2831068524827703,0.8630727878679156,0.6033814323642772,0.57,0.568336681239907,0.5772990513728548,0.5771106878060843,0.5940921646019728,0.568336681239907,0.4984946142492444,0.4974580728101443,1.237988038449461,0.2899670339639906,0.8706057540034653,0.6373247112640913,0.5772990513728548,0.568336681239907,0.7492473071246222,0.2899670339639906,,,0.0,0.9997680597526216,0.4483854621648788,0.02,0.4933551435777981,0.4733551435777981,0.2395426782564744,0.2395426782564744,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,329186172,layer_10,10,0.8333333333333334,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.1005202159285545,0.9878594875335692,0.0383426097711812,0.994375,0.9943163447630392,0.9945698336557914,0.994395893113274,0.9949311058756336,0.9943163447630392,0.9934519798237648,0.9934311274238112,0.0389487369978106,0.961800012638787,0.9999678423596354,0.9996449938105264,0.485,0.4907959389178601,0.4982958885042797,0.4937370915789366,0.5171926113102583,0.4907959389178601,0.4001778884467481,0.3987157034442499,2.693504389820954,0.0676434744266789,0.8307131734031028,0.5423316316578294,0.505,0.5027014142698236,0.5141322552063691,0.5133811419856532,0.5379968234957678,0.5027014142698236,0.4226645330107399,0.4209510440428144,2.889643849623684,0.0555960096256666,0.8183961554277946,0.5617856709143587,0.5141322552063691,0.5027014142698236,0.71133226650537,0.0555960096256666,,,0.0,0.9797001188815384,0.4497398920357227,0.0152743030116885,0.436654723370378,0.4213804203586895,0.4804375784494223,0.4804375784494223,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3129721415,layer_10,10,0.8333333333333334,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],14.0,0.5847522183695928,-0.1005202159285545,0.9878594875335692,0.0383426097711812,0.666875,0.6687487199973525,0.6631068032116981,0.6613257772854072,0.6646299220803947,0.6687487199973525,0.6120113458375067,0.6109920296244531,0.980555706501055,0.3751025939729736,0.9240878856061592,0.7377304227076672,0.59,0.5942388265356247,0.5847522183695928,0.5793328417990294,0.5927579365079365,0.5942388265356247,0.5233226852272376,0.5207761089357723,1.2504986680750896,0.2863619616812676,0.8542966200219357,0.6185108456548833,0.515,0.5147801360259647,0.5081611630553234,0.5075872655556273,0.5085508332939075,0.5147801360259647,0.4346240770609979,0.4335435645877131,1.2389028965618991,0.289701876579815,0.8593106874553164,0.5950269145369996,0.5081611630553234,0.5147801360259647,0.717312038530499,0.289701876579815,,,0.0,0.9222301380596082,0.4497398920357227,0.02,0.4555343130130288,0.4355343130130288,0.1549456401563747,0.1549456401563747,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3280952882,layer_10,10,0.8333333333333334,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",16.0,0.5897652650936551,-0.1005202159285545,0.9878594875335692,0.0383426097711812,0.79,0.7894227279105068,0.7886371857884408,0.7884759121295757,0.7902764341336638,0.7894227279105068,0.7550516870353797,0.7546948378229896,0.6328121260234663,0.5310961896528201,0.9676749709599016,0.8656370239270007,0.585,0.5880275592406135,0.5897652650936551,0.5855829644586616,0.5960492429496638,0.5880275592406135,0.515781324046772,0.5148752118767901,1.2035513968696288,0.3001264488782709,0.8631037997126143,0.6131763808856896,0.585,0.5864362021202956,0.5889102716644601,0.58700855072187,0.5920391896889593,0.5864362021202956,0.515462174771245,0.5153567674880299,1.2061570964079782,0.2993454275243794,0.8637610055023871,0.6213761751086412,0.5889102716644601,0.5864362021202956,0.7577310873856224,0.2993454275243794,,,0.0,0.9892319614342164,0.4497398920357227,0.02,0.5001973948396484,0.4801973948396484,0.1997269141239807,0.1997269141239807,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3349351852,layer_10,10,0.8333333333333334,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",19.0,0.6146612590599593,-0.1005202159285545,0.9878594875335692,0.0383426097711812,0.93125,0.9315990103265596,0.9317596046328306,0.9315167389953491,0.9323657094886656,0.9315990103265596,0.9197988243931156,0.9197258272116676,0.2510043826115049,0.7780189617966325,0.9953399731768404,0.977825122772931,0.61,0.6118279982196239,0.6146612590599593,0.6127539262021686,0.6219398317650151,0.6118279982196239,0.5453362371726441,0.5442993602664096,1.422006848016675,0.2412294200204048,0.8699366592083964,0.62971282679296,0.58,0.5810089263926861,0.5867734888300246,0.5851423354923496,0.5950419124598164,0.5810089263926861,0.5098042874631976,0.509431758453542,1.485612591512495,0.2263636297559142,0.8614080455507569,0.6204784041718708,0.5867734888300246,0.5810089263926861,0.7549021437315988,0.2263636297559142,,,0.0,0.9912697610285542,0.4497398920357227,0.02,0.4913303664063818,0.4713303664063818,0.344986115802806,0.344986115802806,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,329187169,layer_11,11,0.9166666666666666,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.0961421057581901,0.9796923398971558,0.0383426097711812,0.994375,0.9943163447630392,0.9945698336557914,0.994395893113274,0.9949311058756336,0.9943163447630392,0.9934519798237648,0.9934311274238112,0.0401164082853005,0.9606776018106996,0.9999678423596357,0.9996449938105264,0.5,0.5072936778601803,0.5123432338709694,0.5067446058835207,0.5299563311228211,0.5072936778601803,0.4182783170882251,0.4162969880924585,2.695301108076844,0.0675220472791369,0.8247915811739531,0.5386308892494464,0.525,0.5255907730879922,0.5321697995254661,0.530751810832709,0.5414895212942751,0.5255907730879922,0.4456017145786484,0.4450934579439252,2.52182130889802,0.0803131983197879,0.8336805097153367,0.5884006630961128,0.5321697995254661,0.5255907730879922,0.7228008572893242,0.0803131983197879,,,0.0,0.9739685317983452,0.4519289471209049,0.0152743030116885,0.4483258148058225,0.433051511794134,0.4624000341303254,0.4624000341303254,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
1,3129722412,layer_11,11,0.9166666666666666,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],18.0,0.5901395325432636,-0.0961421057581901,0.9796923398971558,0.0383426097711812,0.884375,0.8842768067195712,0.8838782052451232,0.8843092384731078,0.8839001625845907,0.8842768067195712,0.865066809394558,0.8650032882644987,0.4552173178323886,0.634310106071535,0.9902201063229096,0.9567348854933012,0.585,0.5884200239187924,0.5901395325432636,0.5868244617705576,0.6005627912460211,0.5884200239187924,0.5166854121191282,0.5151585957123663,1.2011473476051435,0.3008488356256971,0.8633046480488771,0.6124080197547023,0.595,0.5982222367094447,0.5953033757277663,0.5926105512776684,0.5931886512531673,0.5982222367094447,0.5274048573075175,0.5272971316856818,1.2150565723191655,0.2966932291952075,0.8638656709972595,0.6302050686343675,0.5953033757277663,0.5982222367094447,0.7637024286537588,0.2966932291952075,,,0.0,0.9927442948900038,0.4519289471209049,0.02,0.5046547435009885,0.4846547435009884,0.2885748295173569,0.2885748295173569,facebook_opt-125m_ISEAR_1_101720,/Volumes/Amirali/hidden_states/experiments/baseline_v5_001/models/facebook/opt-125m/datasets/ISEAR/analysis/probes/matrix_runs/unified_v4_20260901_101720,,,,
